deal_id,company,industry,sales_rep,lead_source,deal_stage,deal_value,probability,created_date,expected_close_date,actual_close_date,status
DEAL-0687,Company 687,Manufacturing,Vikram,Referral,Proposal,2415885,0.5,2026-04-14,2026-08-22,,Open
DEAL-0688,Company 688,Technology,Vikram,Website,Proposal,1642173,0.5,2025-09-07,2025-11-06,,Open
DEAL-0689,Company 689,Retail,Arjun,Referral,Prospecting,347584,0.1,2025-03-11,2025-07-11,,Open
DEAL-0690,Company 690,Retail,Rahul,LinkedIn,Qualification,3060087,0.25,2025-07-11,2025-10-22,,Open
DEAL-0691,Company 691,Education,Arjun,Cold Call,Prospecting,3019791,0.1,2026-07-27,2026-10-04,,Open
DEAL-0692,Company 692,Technology,Sneha,LinkedIn,Closed Won,3605912,1.0,2025-07-16,2025-08-01,2025-08-01,Won
DEAL-0693,Company 693,Finance,Vikram,LinkedIn,Proposal,842330,0.5,2025-01-30,2025-04-30,,Open
DEAL-0694,Company 694,Manufacturing,Rahul,Referral,Closed Won,696012,1.0,2026-03-21,2026-08-04,2026-08-04,Won
DEAL-0695,Company 695,Technology,Ananya,Cold Call,Prospecting,2055534,0.1,2026-05-10,2026-08-08,,Open
DEAL-0696,Company 696,Technology,Ananya,Partner,Qualification,986320,0.25,2025-04-21,2025-10-01,,Open
DEAL-0697,Company 697,Manufacturing,Priya,Cold Call,Closed Won,482829,1.0,2025-07-27,2025-08-27,2025-08-27,Won
DEAL-0698,Company 698,Healthcare,Ananya,Partner,Proposal,3970367,0.5,2025-06-15,2025-07-05,,Open
DEAL-0699,Company 699,Education,Arjun,Cold Call,Closed Won,4031383,1.0,2025-08-27,2025-11-03,2025-11-03,Won
DEAL-0700,Company 700,Manufacturing,Vikram,Partner,Qualification,2418756,0.25,2026-02-19,2026-05-04,,Open
DEAL-0701,Company 701,Finance,Vikram,Referral,Proposal,1221248,0.5,2026-07-24,2027-01-16,,Open
DEAL-0702,Company 702,Retail,Rahul,Website,Negotiation,4613653,0.75,2026-06-16,2026-11-23,,Open
DEAL-0703,Company 703,Retail,Arjun,LinkedIn,Prospecting,4827421,0.1,2026-06-10,2026-10-30,,Open
DEAL-0704,Company 704,Retail,Arjun,Referral,Negotiation,2760864,0.75,2026-02-23,2026-08-04,,Open
DEAL-0705,Company 705,Technology,Arjun,Referral,Qualification,985783,0.25,2026-03-08,2026-07-25,,Open
DEAL-0706,Company 706,Manufacturing,Priya,Partner,Qualification,3296434,0.25,2025-03-06,2025-08-08,,Open
DEAL-0707,Company 707,Healthcare,Sneha,Partner,Qualification,3177022,0.25,2026-04-08,2026-06-01,,Open
DEAL-0708,Company 708,Healthcare,Ananya,LinkedIn,Proposal,1058923,0.5,2026-01-23,2026-03-09,,Open
DEAL-0709,Company 709,Retail,Arjun,Referral,Qualification,4717592,0.25,2025-06-08,2025-06-30,,Open
DEAL-0710,Company 710,Finance,Ananya,Referral,Qualification,3977352,0.25,2025-05-05,2025-06-18,,Open
DEAL-0711,Company 711,Healthcare,Ananya,Cold Call,Qualification,3157548,0.25,2025-07-16,2025-11-05,,Open
DEAL-0712,Company 712,Education,Ananya,Email Campaign,Proposal,1109165,0.5,2026-03-29,2026-08-12,,Open
DEAL-0713,Company 713,Finance,Priya,Referral,Closed Lost,2412460,0.0,2025-01-04,2025-02-19,2025-02-19,Lost
DEAL-0714,Company 714,Healthcare,Arjun,Referral,Qualification,3385379,0.25,2026-04-02,2026-08-14,,Open
DEAL-0715,Company 715,Technology,Arjun,Cold Call,Qualification,3930323,0.25,2026-02-05,2026-05-11,,Open
DEAL-0716,Company 716,Technology,Sneha,Partner,Closed Won,540999,1.0,2026-02-20,2026-03-28,2026-03-28,Won
DEAL-0717,Company 717,Technology,Priya,Website,Prospecting,106635,0.1,2026-05-30,2026-06-27,,Open
DEAL-0718,Company 718,Education,Vikram,Email Campaign,Prospecting,4472888,0.1,2025-09-08,2025-12-14,,Open
DEAL-0719,Company 719,Finance,Vikram,Website,Proposal,4028966,0.5,2025-09-13,2026-03-02,,Open
DEAL-0720,Company 720,Technology,Rahul,Partner,Negotiation,665416,0.75,2026-08-09,2026-11-25,,Open
DEAL-0721,Company 721,Healthcare,Arjun,LinkedIn,Qualification,3859395,0.25,2025-12-21,2026-01-14,,Open
DEAL-0722,Company 722,Technology,Ananya,Referral,Closed Lost,4185316,0.0,2026-08-20,2027-01-16,2027-01-16,Lost
DEAL-0723,Company 723,Technology,Arjun,Referral,Prospecting,4925217,0.1,2025-05-01,2025-07-29,,Open
DEAL-0724,Company 724,Technology,Sneha,LinkedIn,Proposal,3007498,0.5,2026-04-28,2026-05-18,,Open
DEAL-0725,Company 725,Retail,Ananya,Referral,Proposal,1985657,0.5,2026-03-07,2026-06-06,,Open
DEAL-0726,Company 726,Manufacturing,Sneha,Email Campaign,Negotiation,959210,0.75,2026-04-19,2026-07-14,,Open
DEAL-0727,Company 727,Education,Rahul,Email Campaign,Prospecting,1477197,0.1,2025-05-21,2025-08-06,,Open
DEAL-0728,Company 728,Retail,Ananya,Cold Call,Prospecting,3103380,0.1,2026-06-04,2026-07-24,,Open
DEAL-0729,Company 729,Manufacturing,Priya,Cold Call,Prospecting,983476,0.1,2025-06-24,2025-11-29,,Open
DEAL-0730,Company 730,Healthcare,Sneha,Partner,Closed Won,1544139,1.0,2025-06-29,2025-08-11,2025-08-11,Won
DEAL-0731,Company 731,Retail,Vikram,Email Campaign,Qualification,3249039,0.25,2026-03-12,2026-05-20,,Open
DEAL-0732,Company 732,Manufacturing,Priya,Cold Call,Qualification,2610837,0.25,2025-10-08,2026-03-01,,Open
DEAL-0733,Company 733,Manufacturing,Vikram,Email Campaign,Prospecting,551793,0.1,2025-01-30,2025-04-16,,Open
DEAL-0734,Company 734,Manufacturing,Ananya,Email Campaign,Prospecting,1820403,0.1,2026-06-18,2026-11-26,,Open
DEAL-0735,Company 735,Finance,Priya,Cold Call,Negotiation,2122723,0.75,2025-08-27,2026-01-20,,Open
DEAL-0736,Company 736,Education,Sneha,Referral,Prospecting,4772340,0.1,2026-08-10,2026-10-31,,Open
DEAL-0737,Company 737,Retail,Arjun,Referral,Proposal,1743481,0.5,2026-08-12,2026-11-29,,Open
DEAL-0738,Company 738,Education,Arjun,Cold Call,Negotiation,1091566,0.75,2026-04-23,2026-07-31,,Open
DEAL-0739,Company 739,Finance,Priya,Email Campaign,Proposal,1120913,0.5,2025-10-15,2026-03-16,,Open
DEAL-0740,Company 740,Healthcare,Rahul,LinkedIn,Qualification,1467231,0.25,2025-05-24,2025-11-13,,Open
DEAL-0741,Company 741,Finance,Sneha,Website,Negotiation,994131,0.75,2025-12-07,2026-04-11,,Open
DEAL-0742,Company 742,Retail,Vikram,Referral,Closed Lost,242458,0.0,2025-08-13,2025-10-31,2025-10-31,Lost
DEAL-0743,Company 743,Healthcare,Priya,LinkedIn,Closed Won,3946937,1.0,2026-01-21,2026-05-23,2026-05-23,Won
DEAL-0744,Company 744,Healthcare,Priya,LinkedIn,Closed Lost,96250,0.0,2025-10-23,2025-11-18,2025-11-18,Lost
DEAL-0745,Company 745,Manufacturing,Ananya,Email Campaign,Negotiation,926336,0.75,2025-07-01,2025-09-13,,Open
DEAL-0746,Company 746,Technology,Ananya,Referral,Closed Lost,4121867,0.0,2025-04-06,2025-07-06,2025-07-06,Lost
DEAL-0747,Company 747,Technology,Sneha,Referral,Prospecting,198725,0.1,2025-10-30,2025-12-05,,Open
DEAL-0748,Company 748,Finance,Rahul,Referral,Negotiation,735338,0.75,2025-12-29,2026-06-23,,Open
DEAL-0749,Company 749,Technology,Priya,Email Campaign,Prospecting,2168219,0.1,2025-01-12,2025-02-05,,Open
DEAL-0750,Company 750,Retail,Ananya,LinkedIn,Closed Won,2265995,1.0,2025-02-08,2025-06-26,2025-06-26,Won
DEAL-0751,Company 751,Retail,Vikram,Email Campaign,Closed Lost,3650952,0.0,2026-01-21,2026-03-05,2026-03-05,Lost
DEAL-0752,Company 752,Manufacturing,Vikram,Referral,Qualification,1246311,0.25,2025-12-06,2026-04-09,,Open
DEAL-0753,Company 753,Education,Sneha,Partner,Prospecting,1512603,0.1,2025-05-08,2025-06-27,,Open
DEAL-0754,Company 754,Technology,Vikram,Email Campaign,Closed Lost,2485919,0.0,2025-07-25,2025-11-12,2025-11-12,Lost
DEAL-0755,Company 755,Education,Arjun,LinkedIn,Proposal,2679137,0.5,2025-05-28,2025-11-09,,Open
DEAL-0756,Company 756,Technology,Vikram,Partner,Prospecting,3911607,0.1,2026-03-28,2026-08-29,,Open
DEAL-0757,Company 757,Retail,Rahul,Website,Prospecting,4061718,0.1,2025-11-13,2025-12-12,,Open
DEAL-0758,Company 758,Education,Arjun,Email Campaign,Proposal,1891646,0.5,2025-11-06,2025-11-25,,Open
DEAL-0759,Company 759,Healthcare,Rahul,Email Campaign,Closed Won,4478622,1.0,2025-07-25,2025-09-08,2025-09-08,Won
DEAL-0760,Company 760,Healthcare,Sneha,LinkedIn,Proposal,1346573,0.5,2025-03-24,2025-08-26,,Open
DEAL-0761,Company 761,Manufacturing,Priya,Cold Call,Prospecting,1671788,0.1,2025-07-20,2026-01-03,,Open
DEAL-0762,Company 762,Retail,Sneha,LinkedIn,Qualification,4853290,0.25,2026-05-23,2026-10-13,,Open
DEAL-0763,Company 763,Finance,Arjun,Email Campaign,Proposal,3246247,0.5,2026-07-20,2026-09-26,,Open
DEAL-0764,Company 764,Education,Rahul,Website,Closed Won,4016914,1.0,2026-07-12,2026-09-22,2026-09-22,Won
DEAL-0765,Company 765,Healthcare,Sneha,LinkedIn,Qualification,2216791,0.25,2025-11-22,2026-05-16,,Open
DEAL-0766,Company 766,Retail,Rahul,Email Campaign,Negotiation,1859771,0.75,2026-04-20,2026-08-21,,Open
DEAL-0767,Company 767,Education,Sneha,Website,Negotiation,2384482,0.75,2025-08-31,2026-02-02,,Open
DEAL-0768,Company 768,Manufacturing,Arjun,LinkedIn,Proposal,3868971,0.5,2025-03-27,2025-07-28,,Open
DEAL-0769,Company 769,Finance,Arjun,Cold Call,Proposal,2581113,0.5,2025-07-19,2025-11-25,,Open
DEAL-0770,Company 770,Healthcare,Sneha,Partner,Negotiation,456547,0.75,2025-05-17,2025-07-09,,Open
DEAL-0771,Company 771,Manufacturing,Ananya,Email Campaign,Prospecting,3932506,0.1,2025-02-11,2025-03-16,,Open
DEAL-0772,Company 772,Healthcare,Sneha,Partner,Prospecting,1581817,0.1,2026-01-04,2026-04-27,,Open
DEAL-0773,Company 773,Retail,Rahul,Email Campaign,Negotiation,1852502,0.75,2026-01-11,2026-03-27,,Open
DEAL-0774,Company 774,Technology,Vikram,Website,Prospecting,1841396,0.1,2026-07-17,2026-10-27,,Open
DEAL-0775,Company 775,Manufacturing,Sneha,LinkedIn,Qualification,4068293,0.25,2026-01-16,2026-05-26,,Open
DEAL-0776,Company 776,Healthcare,Sneha,Partner,Negotiation,1744000,0.75,2026-04-25,2026-09-08,,Open
DEAL-0777,Company 777,Healthcare,Rahul,Referral,Prospecting,4140284,0.1,2025-08-03,2025-09-14,,Open
DEAL-0778,Company 778,Healthcare,Ananya,Email Campaign,Proposal,2416304,0.5,2025-02-23,2025-05-26,,Open
DEAL-0779,Company 779,Retail,Vikram,Cold Call,Proposal,3780370,0.5,2025-09-30,2026-03-21,,Open
DEAL-0780,Company 780,Finance,Arjun,Cold Call,Closed Won,3978685,1.0,2025-03-20,2025-07-14,2025-07-14,Won
DEAL-0781,Company 781,Technology,Priya,Partner,Negotiation,1818693,0.75,2026-07-30,2026-10-16,,Open
DEAL-0782,Company 782,Education,Priya,Partner,Proposal,3617945,0.5,2025-06-18,2025-11-14,,Open
DEAL-0783,Company 783,Retail,Rahul,Email Campaign,Qualification,1890875,0.25,2026-05-28,2026-11-20,,Open
DEAL-0784,Company 784,Manufacturing,Priya,Website,Prospecting,4056389,0.1,2026-03-03,2026-03-18,,Open
DEAL-0785,Company 785,Healthcare,Sneha,Referral,Prospecting,3527794,0.1,2025-07-08,2025-12-21,,Open
DEAL-0786,Company 786,Retail,Sneha,Cold Call,Closed Lost,4233583,0.0,2025-10-10,2026-03-19,2026-03-19,Lost
DEAL-0787,Company 787,Retail,Vikram,Website,Closed Won,4580734,1.0,2026-06-12,2026-07-27,2026-07-27,Won
DEAL-0788,Company 788,Technology,Sneha,Partner,Qualification,545919,0.25,2026-07-05,2026-08-27,,Open
DEAL-0789,Company 789,Manufacturing,Sneha,Referral,Closed Won,1237018,1.0,2025-10-05,2025-10-31,2025-10-31,Won
DEAL-0790,Company 790,Finance,Vikram,Partner,Prospecting,3300428,0.1,2025-03-31,2025-07-13,,Open
DEAL-0791,Company 791,Finance,Ananya,Cold Call,Proposal,3928551,0.5,2026-08-05,2026-11-28,,Open
DEAL-0792,Company 792,Manufacturing,Ananya,LinkedIn,Closed Won,1663560,1.0,2026-06-26,2026-07-22,2026-07-22,Won
DEAL-0793,Company 793,Education,Rahul,LinkedIn,Closed Won,476888,1.0,2026-02-27,2026-05-28,2026-05-28,Won
DEAL-0794,Company 794,Retail,Ananya,Referral,Negotiation,1778782,0.75,2025-04-27,2025-09-05,,Open
DEAL-0795,Company 795,Finance,Rahul,Email Campaign,Proposal,305658,0.5,2025-09-16,2026-03-14,,Open
DEAL-0796,Company 796,Finance,Vikram,Partner,Prospecting,775571,0.1,2026-01-13,2026-05-20,,Open
DEAL-0797,Company 797,Healthcare,Ananya,Email Campaign,Proposal,2624469,0.5,2026-03-26,2026-07-03,,Open
DEAL-0798,Company 798,Finance,Vikram,Partner,Negotiation,2880514,0.75,2025-08-12,2025-09-04,,Open
DEAL-0799,Company 799,Education,Arjun,Referral,Negotiation,2777364,0.75,2026-02-20,2026-04-17,,Open
DEAL-0800,Company 800,Healthcare,Arjun,LinkedIn,Qualification,2224758,0.25,2025-09-08,2026-02-26,,Open
DEAL-0801,Company 801,Retail,Ananya,Cold Call,Qualification,140140,0.25,2025-12-14,2026-01-03,,Open
DEAL-0802,Company 802,Finance,Sneha,Email Campaign,Closed Won,3796962,1.0,2025-12-15,2026-01-06,2026-01-06,Won
DEAL-0803,Company 803,Education,Arjun,Website,Prospecting,1848594,0.1,2026-08-20,2026-11-29,,Open
DEAL-0804,Company 804,Manufacturing,Priya,Website,Prospecting,3514524,0.1,2025-11-30,2026-02-23,,Open
DEAL-0805,Company 805,Healthcare,Ananya,Website,Proposal,4520756,0.5,2026-02-12,2026-03-08,,Open
DEAL-0806,Company 806,Technology,Sneha,Website,Closed Won,1067497,1.0,2025-11-02,2026-02-02,2026-02-02,Won
DEAL-0807,Company 807,Finance,Ananya,Cold Call,Negotiation,3144510,0.75,2025-06-20,2025-07-29,,Open
DEAL-0808,Company 808,Retail,Rahul,Email Campaign,Qualification,240285,0.25,2026-07-09,2026-09-20,,Open
DEAL-0809,Company 809,Technology,Sneha,Email Campaign,Proposal,4638599,0.5,2025-06-28,2025-10-31,,Open
DEAL-0810,Company 810,Finance,Ananya,Partner,Prospecting,3202963,0.1,2026-04-26,2026-07-16,,Open
DEAL-0811,Company 811,Manufacturing,Priya,Referral,Prospecting,2609244,0.1,2026-03-05,2026-08-14,,Open
DEAL-0812,Company 812,Retail,Vikram,Referral,Prospecting,281414,0.1,2025-03-07,2025-05-23,,Open
DEAL-0813,Company 813,Healthcare,Vikram,Referral,Negotiation,1460808,0.75,2025-04-21,2025-09-29,,Open
DEAL-0814,Company 814,Healthcare,Ananya,Partner,Negotiation,2389189,0.75,2025-01-14,2025-03-20,,Open
DEAL-0815,Company 815,Retail,Arjun,Website,Closed Won,944801,1.0,2025-10-02,2026-01-16,2026-01-16,Won
DEAL-0816,Company 816,Finance,Arjun,Partner,Closed Lost,4446208,0.0,2026-06-24,2026-10-15,2026-10-15,Lost
DEAL-0817,Company 817,Retail,Arjun,Email Campaign,Closed Lost,878411,0.0,2025-12-09,2026-01-08,2026-01-08,Lost
DEAL-0818,Company 818,Finance,Vikram,Website,Negotiation,2341947,0.75,2026-07-12,2026-10-19,,Open
DEAL-0819,Company 819,Healthcare,Arjun,Partner,Qualification,3750357,0.25,2026-05-04,2026-07-21,,Open
DEAL-0820,Company 820,Technology,Arjun,Cold Call,Qualification,181562,0.25,2026-08-12,2027-01-22,,Open
DEAL-0821,Company 821,Finance,Sneha,LinkedIn,Negotiation,3461031,0.75,2026-04-11,2026-09-07,,Open
DEAL-0822,Company 822,Education,Priya,Cold Call,Proposal,2610244,0.5,2025-12-13,2026-01-27,,Open
DEAL-0823,Company 823,Manufacturing,Vikram,Email Campaign,Prospecting,4714496,0.1,2026-08-12,2026-12-05,,Open
DEAL-0824,Company 824,Finance,Priya,Website,Proposal,2876267,0.5,2026-02-05,2026-03-16,,Open
DEAL-0825,Company 825,Education,Arjun,Partner,Qualification,2067528,0.25,2025-05-14,2025-10-09,,Open
DEAL-0826,Company 826,Healthcare,Priya,Website,Proposal,2545990,0.5,2025-06-17,2025-11-30,,Open
DEAL-0827,Company 827,Education,Rahul,Email Campaign,Negotiation,437773,0.75,2025-12-10,2026-05-26,,Open
DEAL-0828,Company 828,Finance,Vikram,LinkedIn,Proposal,4109626,0.5,2025-05-06,2025-10-11,,Open
DEAL-0829,Company 829,Finance,Arjun,Website,Closed Lost,3596293,0.0,2025-01-25,2025-06-17,2025-06-17,Lost
DEAL-0830,Company 830,Education,Priya,Partner,Proposal,1975464,0.5,2026-03-15,2026-08-10,,Open
DEAL-0831,Company 831,Technology,Sneha,Referral,Prospecting,1834094,0.1,2025-02-17,2025-04-02,,Open
DEAL-0832,Company 832,Retail,Rahul,Cold Call,Closed Won,4347084,1.0,2026-08-23,2026-09-21,2026-09-21,Won
DEAL-0833,Company 833,Healthcare,Rahul,Email Campaign,Closed Lost,2481129,0.0,2025-05-17,2025-06-16,2025-06-16,Lost
DEAL-0834,Company 834,Finance,Vikram,Cold Call,Proposal,2019412,0.5,2025-03-10,2025-08-17,,Open
DEAL-0835,Company 835,Manufacturing,Rahul,Partner,Prospecting,530350,0.1,2025-11-26,2026-02-15,,Open
DEAL-0836,Company 836,Education,Sneha,Cold Call,Qualification,4041818,0.25,2025-04-27,2025-06-22,,Open
DEAL-0837,Company 837,Retail,Priya,Partner,Qualification,4785524,0.25,2025-09-25,2025-12-21,,Open
DEAL-0838,Company 838,Education,Vikram,Partner,Negotiation,3081830,0.75,2026-07-26,2026-10-12,,Open
DEAL-0839,Company 839,Finance,Sneha,Email Campaign,Prospecting,1053510,0.1,2025-06-28,2025-08-12,,Open
DEAL-0840,Company 840,Finance,Sneha,Referral,Negotiation,3560764,0.75,2025-07-02,2025-07-29,,Open
DEAL-0841,Company 841,Finance,Arjun,Partner,Qualification,2410901,0.25,2026-01-10,2026-05-03,,Open
DEAL-0842,Company 842,Manufacturing,Rahul,Email Campaign,Prospecting,4467338,0.1,2025-07-11,2025-11-28,,Open
DEAL-0843,Company 843,Technology,Arjun,Partner,Closed Won,2244358,1.0,2025-01-15,2025-02-12,2025-02-12,Won
DEAL-0844,Company 844,Manufacturing,Arjun,Referral,Qualification,819565,0.25,2026-06-03,2026-11-08,,Open
DEAL-0845,Company 845,Education,Vikram,LinkedIn,Proposal,1048899,0.5,2026-08-15,2026-09-15,,Open
DEAL-0846,Company 846,Finance,Ananya,Cold Call,Qualification,4255089,0.25,2026-06-06,2026-06-26,,Open
DEAL-0847,Company 847,Healthcare,Priya,LinkedIn,Proposal,4507910,0.5,2025-05-06,2025-10-19,,Open
DEAL-0848,Company 848,Education,Ananya,Partner,Prospecting,436213,0.1,2026-04-27,2026-08-09,,Open
DEAL-0849,Company 849,Technology,Vikram,Website,Closed Lost,728066,0.0,2025-11-24,2026-02-05,2026-02-05,Lost
DEAL-0850,Company 850,Healthcare,Ananya,Cold Call,Qualification,1565509,0.25,2025-07-10,2025-11-24,,Open
DEAL-0851,Company 851,Technology,Arjun,LinkedIn,Closed Lost,2919530,0.0,2026-06-03,2026-09-12,2026-09-12,Lost
DEAL-0852,Company 852,Retail,Vikram,Website,Negotiation,400068,0.75,2025-10-25,2026-01-10,,Open
DEAL-0853,Company 853,Healthcare,Sneha,Partner,Proposal,2788384,0.5,2026-01-18,2026-06-14,,Open
DEAL-0854,Company 854,Technology,Sneha,Email Campaign,Negotiation,221277,0.75,2025-04-26,2025-07-10,,Open
DEAL-0855,Company 855,Finance,Sneha,LinkedIn,Prospecting,1431710,0.1,2025-02-19,2025-04-01,,Open
DEAL-0856,Company 856,Education,Ananya,Email Campaign,Qualification,923420,0.25,2026-07-13,2026-10-31,,Open
DEAL-0857,Company 857,Finance,Ananya,Cold Call,Qualification,994461,0.25,2025-01-01,2025-04-23,,Open
DEAL-0858,Company 858,Finance,Rahul,Cold Call,Closed Lost,2755421,0.0,2026-07-04,2026-09-10,2026-09-10,Lost
DEAL-0859,Company 859,Education,Vikram,Partner,Proposal,3338157,0.5,2026-07-22,2026-10-29,,Open
DEAL-0860,Company 860,Technology,Arjun,Website,Closed Won,2306356,1.0,2025-10-18,2026-03-03,2026-03-03,Won
DEAL-0861,Company 861,Finance,Ananya,Partner,Closed Won,4951366,1.0,2026-03-18,2026-06-25,2026-06-25,Won
DEAL-0862,Company 862,Technology,Vikram,Website,Prospecting,3355107,0.1,2026-08-16,2026-10-20,,Open
DEAL-0863,Company 863,Retail,Ananya,Partner,Prospecting,3850760,0.1,2026-03-02,2026-07-01,,Open
DEAL-0864,Company 864,Technology,Priya,Website,Prospecting,3896300,0.1,2025-10-05,2026-02-06,,Open
DEAL-0865,Company 865,Education,Priya,LinkedIn,Prospecting,2131280,0.1,2025-04-07,2025-04-25,,Open
DEAL-0866,Company 866,Technology,Sneha,Email Campaign,Negotiation,1067375,0.75,2025-02-28,2025-06-28,,Open
DEAL-0867,Company 867,Finance,Priya,Website,Qualification,2657421,0.25,2026-08-05,2026-11-14,,Open
DEAL-0868,Company 868,Education,Arjun,Cold Call,Closed Won,4714759,1.0,2025-01-13,2025-05-20,2025-05-20,Won
DEAL-0869,Company 869,Manufacturing,Arjun,Partner,Closed Won,2193184,1.0,2026-03-02,2026-08-14,2026-08-14,Won
DEAL-0870,Company 870,Manufacturing,Ananya,Referral,Qualification,3529799,0.25,2025-03-12,2025-04-02,,Open
DEAL-0871,Company 871,Education,Vikram,Referral,Closed Won,930432,1.0,2025-07-12,2025-11-10,2025-11-10,Won
DEAL-0872,Company 872,Healthcare,Arjun,Partner,Qualification,4872778,0.25,2026-06-05,2026-07-31,,Open
DEAL-0873,Company 873,Manufacturing,Rahul,Website,Prospecting,1292522,0.1,2025-05-08,2025-07-26,,Open
DEAL-0874,Company 874,Manufacturing,Rahul,Email Campaign,Prospecting,2091215,0.1,2026-06-20,2026-09-25,,Open
DEAL-0875,Company 875,Education,Arjun,Website,Closed Won,4978476,1.0,2026-07-28,2026-12-15,2026-12-15,Won
DEAL-0876,Company 876,Finance,Priya,Website,Closed Lost,711440,0.0,2026-07-08,2026-11-11,2026-11-11,Lost
DEAL-0877,Company 877,Manufacturing,Arjun,LinkedIn,Negotiation,431325,0.75,2025-10-21,2026-02-22,,Open
DEAL-0878,Company 878,Education,Rahul,Email Campaign,Prospecting,1008379,0.1,2026-07-23,2026-11-28,,Open
DEAL-0879,Company 879,Education,Sneha,LinkedIn,Closed Lost,56464,0.0,2026-04-22,2026-05-27,2026-05-27,Lost
DEAL-0880,Company 880,Retail,Rahul,Email Campaign,Prospecting,1894277,0.1,2025-03-02,2025-06-04,,Open
DEAL-0881,Company 881,Healthcare,Sneha,Cold Call,Closed Lost,2251279,0.0,2026-08-09,2026-12-22,2026-12-22,Lost
DEAL-0882,Company 882,Healthcare,Priya,Referral,Closed Lost,482941,0.0,2025-11-23,2026-02-23,2026-02-23,Lost
DEAL-0883,Company 883,Technology,Ananya,Cold Call,Negotiation,1890277,0.75,2026-03-10,2026-06-16,,Open
DEAL-0884,Company 884,Technology,Priya,Cold Call,Qualification,736290,0.25,2025-02-27,2025-04-27,,Open
DEAL-0885,Company 885,Retail,Vikram,LinkedIn,Closed Lost,2230139,0.0,2026-01-26,2026-05-17,2026-05-17,Lost
DEAL-0886,Company 886,Finance,Rahul,Partner,Prospecting,3821460,0.1,2025-07-04,2025-09-11,,Open
DEAL-0887,Company 887,Education,Priya,Website,Closed Won,3461097,1.0,2025-11-30,2026-02-19,2026-02-19,Won
DEAL-0888,Company 888,Finance,Arjun,Website,Closed Won,3272018,1.0,2025-06-18,2025-08-02,2025-08-02,Won
DEAL-0889,Company 889,Finance,Priya,Partner,Closed Lost,3828271,0.0,2025-01-01,2025-01-25,2025-01-25,Lost
DEAL-0890,Company 890,Retail,Rahul,Partner,Prospecting,978864,0.1,2025-05-06,2025-07-10,,Open
DEAL-0891,Company 891,Retail,Priya,Cold Call,Prospecting,4184608,0.1,2025-10-11,2026-03-04,,Open
DEAL-0892,Company 892,Finance,Rahul,LinkedIn,Negotiation,594344,0.75,2025-09-28,2025-11-03,,Open
DEAL-0893,Company 893,Manufacturing,Rahul,Cold Call,Negotiation,2960744,0.75,2025-03-15,2025-07-24,,Open
DEAL-0894,Company 894,Technology,Vikram,Website,Qualification,2965751,0.25,2025-12-10,2026-03-31,,Open
DEAL-0895,Company 895,Technology,Sneha,Website,Proposal,3430575,0.5,2025-05-10,2025-07-25,,Open
DEAL-0896,Company 896,Education,Priya,Cold Call,Closed Lost,466561,0.0,2025-09-30,2026-01-07,2026-01-07,Lost
DEAL-0897,Company 897,Finance,Sneha,Cold Call,Proposal,3810713,0.5,2025-06-01,2025-07-03,,Open
DEAL-0898,Company 898,Retail,Priya,LinkedIn,Qualification,444768,0.25,2026-07-11,2026-12-29,,Open
DEAL-0899,Company 899,Retail,Rahul,Cold Call,Proposal,4759751,0.5,2026-02-08,2026-06-09,,Open
DEAL-0900,Company 900,Finance,Sneha,Referral,Proposal,4998122,0.5,2025-03-20,2025-04-22,,Open
DEAL-0901,Company 901,Education,Arjun,Referral,Qualification,1491945,0.25,2025-06-03,2025-09-07,,Open
DEAL-0902,Company 902,Healthcare,Arjun,Website,Closed Won,1784635,1.0,2025-09-30,2025-12-16,2025-12-16,Won
DEAL-0903,Company 903,Retail,Vikram,Partner,Qualification,3941865,0.25,2026-07-21,2026-09-25,,Open
DEAL-0904,Company 904,Manufacturing,Rahul,Website,Prospecting,1810143,0.1,2025-02-15,2025-04-24,,Open
DEAL-0905,Company 905,Retail,Ananya,Email Campaign,Negotiation,79813,0.75,2026-06-21,2026-12-09,,Open
DEAL-0906,Company 906,Manufacturing,Rahul,Referral,Proposal,1665181,0.5,2025-12-02,2026-03-16,,Open
DEAL-0907,Company 907,Education,Priya,LinkedIn,Qualification,820348,0.25,2025-05-01,2025-07-22,,Open
DEAL-0908,Company 908,Finance,Sneha,Website,Proposal,3978683,0.5,2026-05-29,2026-10-30,,Open
DEAL-0909,Company 909,Education,Sneha,Email Campaign,Negotiation,993831,0.75,2026-08-13,2026-09-22,,Open
DEAL-0910,Company 910,Education,Rahul,Partner,Closed Lost,2633273,0.0,2026-08-01,2026-11-02,2026-11-02,Lost
DEAL-0911,Company 911,Healthcare,Sneha,Referral,Closed Won,3489187,1.0,2025-10-31,2025-12-30,2025-12-30,Won
DEAL-0912,Company 912,Finance,Sneha,Cold Call,Proposal,3490227,0.5,2026-05-27,2026-09-01,,Open
DEAL-0913,Company 913,Manufacturing,Priya,Email Campaign,Proposal,399317,0.5,2025-08-26,2025-12-18,,Open
DEAL-0914,Company 914,Healthcare,Ananya,Email Campaign,Proposal,3708997,0.5,2025-06-29,2025-09-02,,Open
DEAL-0915,Company 915,Healthcare,Vikram,LinkedIn,Prospecting,1097146,0.1,2025-06-04,2025-10-31,,Open
DEAL-0916,Company 916,Education,Vikram,Website,Closed Won,2880527,1.0,2025-05-23,2025-08-14,2025-08-14,Won
